지역명,전용면적,연도,월,평당분양가격
대구,모든면적,2016,6,10342.199999999999
대구,60m²,2016,6,11170.5
대구,60m²~85m²,2016,6,10444.5
대구,85m²~102m²,2016,6,9368.699999999999
대구,102m²~,2016,6,9051.9
광주,모든면적,2016,6,9032.1
광주,60m²,2016,6,8471.1
광주,60m²~85m²,2016,6,9051.9
광주,85m²~102m²,2016,6,9088.199999999999
광주,102m²~,2016,6,11609.4
대전,모든면적,2016,6,8454.6
대전,60m²,2016,6,8738.4
대전,60m²~85m²,2016,6,8405.1
대전,85m²~102m²,2016,6,
대전,102m²~,2016,6,
울산,모든면적,2016,6,10127.699999999999
울산,60m²,2016,6,8438.1
울산,60m²~85m²,2016,6,10144.199999999999
울산,85m²~102m²,2016,6,8787.9
울산,102m²~,2016,6,9791.1
세종,모든면적,2016,6,8853.9
세종,60m²,2016,6,8959.5
세종,60m²~85m²,2016,6,8923.199999999999
세종,85m²~102m²,2016,6,8778.0
세종,102m²~,2016,6,8613.0
강원,모든면적,2016,6,6943.2
강원,60m²,2016,6,6926.7
강원,60m²~85m²,2016,6,7048.799999999999
강원,85m²~102m²,2016,6,
강원,102m²~,2016,6,7718.7
충북,모든면적,2016,6,6755.099999999999
충북,60m²,2016,6,6623.099999999999
충북,60m²~85m²,2016,6,6956.4
충북,85m²~102m²,2016,6,7510.799999999999
충북,102m²~,2016,6,7401.9
충남,모든면적,2016,6,7253.4
충남,60m²,2016,6,7586.7
충남,60m²~85m²,2016,6,7220.4
충남,85m²~102m²,2016,6,8626.199999999999
충남,102m²~,2016,6,9071.699999999999
전북,모든면적,2016,6,6372.299999999999
전북,60m²,2016,6,6299.7
전북,60m²~85m²,2016,6,6402.0
전북,85m²~102m²,2016,6,7487.7
전북,102m²~,2016,6,7662.599999999999
전남,모든면적,2016,6,6494.4
전남,60m²,2016,6,6563.7
전남,60m²~85m²,2016,6,6481.2
전남,85m²~102m²,2016,6,7801.2
전남,102m²~,2016,6,7471.2
경북,모든면적,2016,6,7385.4
경북,60m²,2016,6,7038.9
경북,60m²~85m²,2016,6,7444.799999999999
경북,85m²~102m²,2016,6,8827.5
경북,102m²~,2016,6,8335.8
경남,모든면적,2016,6,7883.7
경남,60m²,2016,6,8127.9
경남,60m²~85m²,2016,6,7860.599999999999
경남,85m²~102m²,2016,6,10071.6
경남,102m²~,2016,6,9042.0
제주,모든면적,2016,6,9329.1
제주,60m²,2016,6,9414.9
제주,60m²~85m²,2016,6,9009.0
제주,85m²~102m²,2016,6,10253.099999999999
제주,102m²~,2016,6,8596.5
서울,모든면적,2016,7,20638.199999999997
서울,60m²,2016,7,21816.3
서울,60m²~85m²,2016,7,21116.699999999997
서울,85m²~102m²,2016,7,25515.6
서울,102m²~,2016,7,21030.899999999998
인천,모든면적,2016,7,10632.599999999999
인천,60m²,2016,7,9801.0
인천,60m²~85m²,2016,7,10797.599999999999
인천,85m²~102m²,2016,7,11398.199999999999
인천,102m²~,2016,7,11876.699999999999
경기,모든면적,2016,7,11652.3
경기,60m²,2016,7,12490.5
경기,60m²~85m²,2016,7,11652.3
경기,85m²~102m²,2016,7,11035.199999999999
경기,102m²~,2016,7,13609.199999999999
부산,모든면적,2016,7,10421.4
부산,60m²,2016,7,9896.699999999999
부산,60m²~85m²,2016,7,10167.3
부산,85m²~102m²,2016,7,10880.099999999999
부산,102m²~,2016,7,12784.199999999999
대구,모든면적,2016,7,10329.0
대구,60m²,2016,7,11170.5
대구,60m²~85m²,2016,7,10404.9
대구,85m²~102m²,2016,7,9517.199999999999
대구,102m²~,2016,7,9051.9
광주,모든면적,2016,7,9048.6
광주,60m²,2016,7,8471.1
광주,60m²~85m²,2016,7,9068.4
광주,85m²~102m²,2016,7,9088.199999999999
광주,102m²~,2016,7,11609.4
대전,모든면적,2016,7,8454.6
대전,60m²,2016,7,8738.4
대전,60m²~85m²,2016,7,8405.1
대전,85m²~102m²,2016,7,
대전,102m²~,2016,7,
울산,모든면적,2016,7,10127.699999999999
울산,60m²,2016,7,8438.1
울산,60m²~85m²,2016,7,10144.199999999999
울산,85m²~102m²,2016,7,8787.9
울산,102m²~,2016,7,9791.1
세종,모든면적,2016,7,8867.1
세종,60m²,2016,7,8959.5
세종,60m²~85m²,2016,7,8952.9
세종,85m²~102m²,2016,7,8791.199999999999
세종,102m²~,2016,7,8543.699999999999
강원,모든면적,2016,7,6933.299999999999
강원,60m²,2016,7,6827.7
강원,60m²~85m²,2016,7,7058.7
강원,85m²~102m²,2016,7,
강원,102m²~,2016,7,7718.7
충북,모든면적,2016,7,6847.5
충북,60m²,2016,7,6745.2
충북,60m²~85m²,2016,7,7095.0
충북,85m²~102m²,2016,7,7510.799999999999
충북,102m²~,2016,7,7401.9
충남,모든면적,2016,7,7253.4
충남,60m²,2016,7,7586.7
충남,60m²~85m²,2016,7,7220.4
충남,85m²~102m²,2016,7,8626.199999999999
충남,102m²~,2016,7,9071.699999999999
전북,모든면적,2016,7,6365.7
전북,60m²,2016,7,6349.2
전북,60m²~85m²,2016,7,6388.799999999999
전북,85m²~102m²,2016,7,7557.0
전북,102m²~,2016,7,7665.9
전남,모든면적,2016,7,6494.4
전남,60m²,2016,7,6563.7
전남,60m²~85m²,2016,7,6484.5
전남,85m²~102m²,2016,7,7801.2
전남,102m²~,2016,7,7471.2
경북,모든면적,2016,7,7418.4
경북,60m²,2016,7,6976.2
경북,60m²~85m²,2016,7,7474.5
경북,85m²~102m²,2016,7,8827.5
경북,102m²~,2016,7,8335.8
경남,모든면적,2016,7,7837.5
경남,60m²,2016,7,8025.599999999999
경남,60m²~85m²,2016,7,7821.0
경남,85m²~102m²,2016,7,10071.6
경남,102m²~,2016,7,9042.0
제주,모든면적,2016,7,9329.1
제주,60m²,2016,7,9414.9
제주,60m²~85m²,2016,7,9009.0
제주,85m²~102m²,2016,7,10253.099999999999
제주,102m²~,2016,7,8596.5
서울,모든면적,2016,8,20740.5
서울,60m²,2016,8,21753.6
서울,60m²~85m²,2016,8,21199.199999999997
서울,85m²~102m²,2016,8,23991.0
서울,102m²~,2016,8,21789.899999999998
인천,모든면적,2016,8,10675.5
인천,60m²,2016,8,9923.1
인천,60m²~85m²,2016,8,10853.699999999999
인천,85m²~102m²,2016,8,11398.199999999999
인천,102m²~,2016,8,11985.599999999999
경기,모든면적,2016,8,11751.3
경기,60m²,2016,8,12500.4
경기,60m²~85m²,2016,8,11721.599999999999
경기,85m²~102m²,2016,8,10899.9
경기,102m²~,2016,8,13351.8
부산,모든면적,2016,8,10510.5
부산,60m²,2016,8,10068.3
부산,60m²~85m²,2016,8,10233.3
부산,85m²~102m²,2016,8,11163.9
부산,102m²~,2016,8,12784.199999999999
대구,모든면적,2016,8,10385.099999999999
대구,60m²,2016,8,10500.599999999999
대구,60m²~85m²,2016,8,10408.199999999999
대구,85m²~102m²,2016,8,10048.5
대구,102m²~,2016,8,10048.5
광주,모든면적,2016,8,8995.8
광주,60m²,2016,8,8471.1
광주,60m²~85m²,2016,8,9002.4
광주,85m²~102m²,2016,8,9088.199999999999
광주,102m²~,2016,8,11609.4
대전,모든면적,2016,8,8454.6
대전,60m²,2016,8,8738.4
대전,60m²~85m²,2016,8,8405.1
대전,85m²~102m²,2016,8,
대전,102m²~,2016,8,
울산,모든면적,2016,8,9820.8
울산,60m²,2016,8,8438.1
울산,60m²~85m²,2016,8,9867.0
울산,85m²~102m²,2016,8,8787.9
울산,102m²~,2016,8,9791.1
세종,모든면적,2016,8,8890.199999999999
세종,60m²,2016,8,8959.5
세종,60m²~85m²,2016,8,9025.5
세종,85m²~102m²,2016,8,8791.199999999999
세종,102m²~,2016,8,8530.5
강원,모든면적,2016,8,6923.4
강원,60m²,2016,8,6840.9
강원,60m²~85m²,2016,8,7035.599999999999
강원,85m²~102m²,2016,8,
강원,102m²~,2016,8,7926.599999999999
충북,모든면적,2016,8,7009.2
충북,60m²,2016,8,6745.2
충북,60m²~85m²,2016,8,7091.7
충북,85m²~102m²,2016,8,7659.299999999999
충북,102m²~,2016,8,7401.9
충남,모든면적,2016,8,7375.5
충남,60m²,2016,8,7682.4
충남,60m²~85m²,2016,8,7342.5
충남,85m²~102m²,2016,8,8626.199999999999
충남,102m²~,2016,8,9124.5
전북,모든면적,2016,8,6365.7
전북,60m²,2016,8,6365.7
전북,60m²~85m²,2016,8,6388.799999999999
전북,85m²~102m²,2016,8,7557.0
전북,102m²~,2016,8,7665.9
전남,모든면적,2016,8,6487.799999999999
전남,60m²,2016,8,6563.7
전남,60m²~85m²,2016,8,6477.9
전남,85m²~102m²,2016,8,7801.2
전남,102m²~,2016,8,7471.2
경북,모든면적,2016,8,7385.4
경북,60m²,2016,8,6949.799999999999
경북,60m²~85m²,2016,8,7418.4
경북,85m²~102m²,2016,8,8679.0
경북,102m²~,2016,8,8500.8
경남,모든면적,2016,8,7867.2
경남,60m²,2016,8,8025.599999999999
경남,60m²~85m²,2016,8,7857.299999999999
경남,85m²~102m²,2016,8,9992.4
경남,102m²~,2016,8,9104.699999999999
제주,모든면적,2016,8,9497.4
제주,60m²,2016,8,9414.9
제주,60m²~85m²,2016,8,9134.4
제주,85m²~102m²,2016,8,10253.099999999999
제주,102m²~,2016,8,8596.5
서울,모든면적,2016,9,20733.899999999998
서울,60m²,2016,9,21664.5
서울,60m²~85m²,2016,9,21159.6
서울,85m²~102m²,2016,9,24469.5
서울,102m²~,2016,9,21684.3
인천,모든면적,2016,9,10454.4
인천,60m²,2016,9,9906.6
인천,60m²~85m²,2016,9,10299.3
인천,85m²~102m²,2016,9,11107.8
인천,102m²~,2016,9,11985.599999999999
경기,모든면적,2016,9,11088.0
경기,60m²,2016,9,11365.199999999999
경기,60m²~85m²,2016,9,10942.8
경기,85m²~102m²,2016,9,10824.0
경기,102m²~,2016,9,13460.699999999999
부산,모든면적,2016,9,10560.0
부산,60m²,2016,9,10055.1
부산,60m²~85m²,2016,9,10253.099999999999
부산,85m²~102m²,2016,9,11163.9
부산,102m²~,2016,9,12784.199999999999
대구,모든면적,2016,9,10385.099999999999
대구,60m²,2016,9,10500.599999999999
대구,60m²~85m²,2016,9,10408.199999999999
대구,85m²~102m²,2016,9,10048.5
대구,102m²~,2016,9,10048.5
광주,모든면적,2016,9,8979.3
광주,60m²,2016,9,8471.1
광주,60m²~85m²,2016,9,8989.199999999999
광주,85m²~102m²,2016,9,9088.199999999999
광주,102m²~,2016,9,10187.099999999999
대전,모든면적,2016,9,8306.1
대전,60m²,2016,9,8586.6
대전,60m²~85m²,2016,9,8223.6
대전,85m²~102m²,2016,9,
대전,102m²~,2016,9,
울산,모든면적,2016,9,9820.8
울산,60m²,2016,9,8438.1
울산,60m²~85m²,2016,9,9867.0
울산,85m²~102m²,2016,9,8787.9
울산,102m²~,2016,9,9791.1
세종,모든면적,2016,9,8873.699999999999
세종,60m²,2016,9,8903.4
세종,60m²~85m²,2016,9,9035.4
세종,85m²~102m²,2016,9,8794.5
세종,102m²~,2016,9,8705.4
강원,모든면적,2016,9,6930.0
강원,60m²,2016,9,6847.5
강원,60m²~85m²,2016,9,7045.5
강원,85m²~102m²,2016,9,
강원,102m²~,2016,9,7854.0
충북,모든면적,2016,9,7012.5
충북,60m²,2016,9,6745.2
충북,60m²~85m²,2016,9,7104.9
충북,85m²~102m²,2016,9,7659.299999999999
충북,102m²~,2016,9,7401.9
충남,모든면적,2016,9,7378.799999999999
충남,60m²,2016,9,7682.4
충남,60m²~85m²,2016,9,7342.5
충남,85m²~102m²,2016,9,8626.199999999999
충남,102m²~,2016,9,9124.5
전북,모든면적,2016,9,6352.5
전북,60m²,2016,9,6385.5
전북,60m²~85m²,2016,9,6369.0
전북,85m²~102m²,2016,9,7580.099999999999
전북,102m²~,2016,9,7665.9
전남,모든면적,2016,9,6507.599999999999
전남,60m²,2016,9,6590.099999999999
전남,60m²~85m²,2016,9,6487.799999999999
전남,85m²~102m²,2016,9,7801.2
전남,102m²~,2016,9,7471.2
경북,모든면적,2016,9,7428.299999999999
경북,60m²,2016,9,6989.4
경북,60m²~85m²,2016,9,7467.9
경북,85m²~102m²,2016,9,8679.0
경북,102m²~,2016,9,8415.0
경남,모든면적,2016,9,7890.299999999999
경남,60m²,2016,9,8015.7
경남,60m²~85m²,2016,9,7877.099999999999
경남,85m²~102m²,2016,9,9385.199999999999
경남,102m²~,2016,9,9028.8
제주,모든면적,2016,9,10173.9
제주,60m²,2016,9,13500.3
제주,60m²~85m²,2016,9,9880.199999999999
제주,85m²~102m²,2016,9,10418.099999999999
제주,102m²~,2016,9,10170.599999999999
서울,모든면적,2016,10,21120.0
서울,60m²,2016,10,21981.3
서울,60m²~85m²,2016,10,21572.1
서울,85m²~102m²,2016,10,24420.0
서울,102m²~,2016,10,23895.3
인천,모든면적,2016,10,10553.4
인천,60m²,2016,10,10035.3
인천,60m²~85m²,2016,10,10404.9
인천,85m²~102m²,2016,10,10926.3
인천,102m²~,2016,10,13863.3
경기,모든면적,2016,10,11322.3
경기,60m²,2016,10,11576.4
경기,60m²~85m²,2016,10,11183.699999999999
경기,85m²~102m²,2016,10,10906.5
경기,102m²~,2016,10,13922.699999999999
부산,모든면적,2016,10,10220.099999999999
부산,60m²,2016,10,10131.0
부산,60m²~85m²,2016,10,10187.099999999999
부산,85m²~102m²,2016,10,11203.5
부산,102m²~,2016,10,12672.0
대구,모든면적,2016,10,10385.099999999999
대구,60m²,2016,10,10500.599999999999
대구,60m²~85m²,2016,10,10408.199999999999
대구,85m²~102m²,2016,10,10048.5
대구,102m²~,2016,10,10048.5
광주,모든면적,2016,10,8992.5
광주,60m²,2016,10,8474.4
광주,60m²~85m²,2016,10,9002.4
광주,85m²~102m²,2016,10,9088.199999999999
광주,102m²~,2016,10,10187.099999999999
대전,모든면적,2016,10,10117.8
대전,60m²,2016,10,9942.9
대전,60m²~85m²,2016,10,10137.599999999999
대전,85m²~102m²,2016,10,8580.0
대전,102m²~,2016,10,14282.4
울산,모든면적,2016,10,10576.5
울산,60m²,2016,10,8438.1
울산,60m²~85m²,2016,10,10635.9
울산,85m²~102m²,2016,10,8787.9
울산,102m²~,2016,10,10008.9
세종,모든면적,2016,10,8910.0
세종,60m²,2016,10,9167.4
세종,60m²~85m²,2016,10,8939.699999999999
세종,85m²~102m²,2016,10,8867.1
세종,102m²~,2016,10,8748.3
강원,모든면적,2016,10,7052.099999999999
강원,60m²,2016,10,6966.299999999999
강원,60m²~85m²,2016,10,7055.4
강원,85m²~102m²,2016,10,6702.299999999999
강원,102m²~,2016,10,7230.299999999999
충북,모든면적,2016,10,6923.4
충북,60m²,2016,10,6857.4
충북,60m²~85m²,2016,10,7157.7
충북,85m²~102m²,2016,10,8857.199999999999
충북,102m²~,2016,10,7415.099999999999
충남,모든면적,2016,10,7415.099999999999
충남,60m²,2016,10,7557.0
충남,60m²~85m²,2016,10,7401.9
충남,85m²~102m²,2016,10,8626.199999999999
충남,102m²~,2016,10,9124.5
전북,모든면적,2016,10,6359.099999999999
전북,60m²,2016,10,6408.599999999999
전북,60m²~85m²,2016,10,6378.9
전북,85m²~102m²,2016,10,7606.5
전북,102m²~,2016,10,7669.2
전남,모든면적,2016,10,6540.599999999999
전남,60m²,2016,10,6791.4
전남,60m²~85m²,2016,10,6547.2
전남,85m²~102m²,2016,10,8141.099999999999
전남,102m²~,2016,10,7118.099999999999
경북,모든면적,2016,10,7570.2
경북,60m²,2016,10,7514.099999999999
경북,60m²~85m²,2016,10,7596.599999999999
경북,85m²~102m²,2016,10,8754.9
경북,102m²~,2016,10,8395.199999999999
경남,모든면적,2016,10,7959.599999999999
경남,60m²,2016,10,8233.5
경남,60m²~85m²,2016,10,7939.799999999999
경남,85m²~102m²,2016,10,9471.0
경남,102m²~,2016,10,8705.4
제주,모든면적,2016,10,10173.9
제주,60m²,2016,10,13500.3
제주,60m²~85m²,2016,10,9880.199999999999
제주,85m²~102m²,2016,10,10418.099999999999
제주,102m²~,2016,10,10170.599999999999
서울,모든면적,2016,11,21021.0
서울,60m²,2016,11,22093.5
서울,60m²~85m²,2016,11,21476.399999999998
서울,85m²~102m²,2016,11,22271.699999999997
서울,102m²~,2016,11,20955.0
인천,모든면적,2016,11,10398.3
인천,60m²,2016,11,10299.3
인천,60m²~85m²,2016,11,10404.9
인천,85m²~102m²,2016,11,10926.3
인천,102m²~,2016,11,13863.3
경기,모든면적,2016,11,11701.8
경기,60m²,2016,11,12045.0
경기,60m²~85m²,2016,11,11540.099999999999
경기,85m²~102m²,2016,11,11348.699999999999
경기,102m²~,2016,11,13959.0
부산,모든면적,2016,11,10173.9
부산,60m²,2016,11,10028.699999999999
부산,60m²~85m²,2016,11,10131.0
부산,85m²~102m²,2016,11,11203.5
부산,102m²~,2016,11,12672.0
대구,모든면적,2016,11,10259.699999999999
대구,60m²,2016,11,10500.599999999999
대구,60m²~85m²,2016,11,10276.199999999999
대구,85m²~102m²,2016,11,10048.5
대구,102m²~,2016,11,16546.2
광주,모든면적,2016,11,9157.5
광주,60m²,2016,11,8444.699999999999
광주,60m²~85m²,2016,11,9187.199999999999
광주,85m²~102m²,2016,11,9296.1
광주,102m²~,2016,11,10800.9
대전,모든면적,2016,11,8860.5
대전,60m²,2016,11,8814.3
대전,60m²~85m²,2016,11,8778.0
대전,85m²~102m²,2016,11,8580.0
대전,102m²~,2016,11,14282.4
울산,모든면적,2016,11,10758.0
울산,60m²,2016,11,9378.6
울산,60m²~85m²,2016,11,10804.199999999999
울산,85m²~102m²,2016,11,
울산,102m²~,2016,11,10543.5
세종,모든면적,2016,11,8916.6
세종,60m²,2016,11,9167.4
세종,60m²~85m²,2016,11,8939.699999999999
세종,85m²~102m²,2016,11,8867.1
세종,102m²~,2016,11,8811.0
강원,모든면적,2016,11,6834.299999999999
강원,60m²,2016,11,6656.099999999999
강원,60m²~85m²,2016,11,6840.9
강원,85m²~102m²,2016,11,6702.299999999999
강원,102m²~,2016,11,7230.299999999999
충북,모든면적,2016,11,7012.5
충북,60m²,2016,11,6870.599999999999
충북,60m²~85m²,2016,11,7075.2
충북,85m²~102m²,2016,11,8946.3
충북,102m²~,2016,11,7329.299999999999
충남,모든면적,2016,11,7514.099999999999
충남,60m²,2016,11,7662.599999999999
충남,60m²~85m²,2016,11,7517.4
충남,85m²~102m²,2016,11,9655.8
충남,102m²~,2016,11,8860.5
전북,모든면적,2016,11,6362.4
전북,60m²,2016,11,6408.599999999999
전북,60m²~85m²,2016,11,6382.2
전북,85m²~102m²,2016,11,7606.5
전북,102m²~,2016,11,7659.299999999999
전남,모든면적,2016,11,6784.799999999999
전남,60m²,2016,11,6791.4
전남,60m²~85m²,2016,11,6791.4
전남,85m²~102m²,2016,11,8141.099999999999
전남,102m²~,2016,11,7464.599999999999
경북,모든면적,2016,11,7570.2
경북,60m²,2016,11,7557.0
경북,60m²~85m²,2016,11,7599.9
경북,85m²~102m²,2016,11,8877.0
경북,102m²~,2016,11,8246.699999999999
경남,모든면적,2016,11,7784.7
경남,60m²,2016,11,8236.8
경남,60m²~85m²,2016,11,7758.299999999999
경남,85m²~102m²,2016,11,9477.6
경남,102m²~,2016,11,8649.3
제주,모든면적,2016,11,10253.099999999999
제주,60m²,2016,11,13500.3
제주,60m²~85m²,2016,11,9979.199999999999
제주,85m²~102m²,2016,11,10418.099999999999
제주,102m²~,2016,11,10170.599999999999
서울,모든면적,2016,12,21261.899999999998
서울,60m²,2016,12,22152.899999999998
서울,60m²~85m²,2016,12,21423.6
서울,85m²~102m²,2016,12,23199.0
서울,102m²~,2016,12,22344.3
인천,모든면적,2016,12,10335.599999999999
인천,60m²,2016,12,10497.3
인천,60m²~85m²,2016,12,10352.099999999999
인천,85m²~102m²,2016,12,10807.5
인천,102m²~,2016,12,13863.3
경기,모든면적,2016,12,11731.5
경기,60m²,2016,12,11886.599999999999
경기,60m²~85m²,2016,12,11576.4
경기,85m²~102m²,2016,12,11088.0
경기,102m²~,2016,12,13955.699999999999
부산,모든면적,2016,12,10734.9
부산,60m²,2016,12,9999.0
부산,60m²~85m²,2016,12,10721.699999999999
부산,85m²~102m²,2016,12,11068.199999999999
부산,102m²~,2016,12,13906.199999999999
대구,모든면적,2016,12,10375.199999999999
대구,60m²,2016,12,11550.0
대구,60m²~85m²,2016,12,10398.3
대구,85m²~102m²,2016,12,10048.5
대구,102m²~,2016,12,16546.2
광주,모든면적,2016,12,9183.9
광주,60m²,2016,12,8438.1
광주,60m²~85m²,2016,12,9220.199999999999
광주,85m²~102m²,2016,12,9296.1
광주,102m²~,2016,12,10800.9
대전,모든면적,2016,12,8860.5
대전,60m²,2016,12,8814.3
대전,60m²~85m²,2016,12,8778.0
대전,85m²~102m²,2016,12,8580.0
대전,102m²~,2016,12,14282.4
울산,모든면적,2016,12,10758.0
울산,60m²,2016,12,9431.4
울산,60m²~85m²,2016,12,10797.599999999999
울산,85m²~102m²,2016,12,
울산,102m²~,2016,12,10484.099999999999
세종,모든면적,2016,12,8926.5
세종,60m²,2016,12,9137.699999999999
세종,60m²~85m²,2016,12,8929.8
세종,85m²~102m²,2016,12,8830.8
세종,102m²~,2016,12,8820.9
강원,모든면적,2016,12,6887.099999999999
강원,60m²,2016,12,6880.5
강원,60m²~85m²,2016,12,6880.5
강원,85m²~102m²,2016,12,7418.4
강원,102m²~,2016,12,7415.099999999999
충북,모든면적,2016,12,6867.299999999999
충북,60m²,2016,12,6926.7
충북,60m²~85m²,2016,12,6930.0
충북,85m²~102m²,2016,12,9421.5
충북,102m²~,2016,12,7794.599999999999
충남,모든면적,2016,12,7504.2
충남,60m²,2016,12,7771.5
충남,60m²~85m²,2016,12,7500.9
충남,85m²~102m²,2016,12,9655.8
충남,102m²~,2016,12,8860.5
전북,모든면적,2016,12,6613.2
전북,60m²,2016,12,7474.5
전북,60m²~85m²,2016,12,6613.2
전북,85m²~102m²,2016,12,7606.5
전북,102m²~,2016,12,7659.299999999999
전남,모든면적,2016,12,6857.4
전남,60m²,2016,12,6791.4
전남,60m²~85m²,2016,12,6844.2
전남,85m²~102m²,2016,12,8141.099999999999
전남,102m²~,2016,12,7652.7
경북,모든면적,2016,12,7626.299999999999
경북,60m²,2016,12,7679.099999999999
경북,60m²~85m²,2016,12,7636.2
경북,85m²~102m²,2016,12,8877.0
경북,102m²~,2016,12,8246.699999999999
경남,모든면적,2016,12,7880.4
경남,60m²,2016,12,8177.4
경남,60m²~85m²,2016,12,7854.0
